Split,Week,Player,Position,Team,Opponent,Result,Points,Region
4.0,35.0,SVENSKEREN,Jungler,TSM,FOX,1,28.58,NA
4.0,35.0,LOD,AD Carry,DIG,NV ,1,33.5,NA
4.0,35.0,LOD,AD Carry,DIG,TL ,1,18.41,NA
4.0,35.0,MOON,Jungler,FLY,TSM,0,22.05,NA
4.0,35.0,MOON,Jungler,FLY,CLG,0,25.24,NA
4.0,35.0,DARSHAN,Top,CLG,FOX,1,37.35,NA
4.0,35.0,DARSHAN,Top,CLG,FLY,1,17.1,NA
4.0,35.0,KEANE,Mid,DIG,NV ,1,32.83,NA
4.0,35.0,KEANE,Mid,DIG,TL ,1,29.93,NA
4.0,35.0,APOLLO,AD Carry,NV ,DIG,0,15.85,NA
4.0,35.0,APOLLO,AD Carry,NV ,C9 ,0,21.22,NA
4.0,35.0,XMITHIE,Jungler,CLG,FOX,1,16.89,NA
4.0,35.0,XMITHIE,Jungler,CLG,FLY,1,24.73,NA
4.0,35.0,BIOFROST,Support,TSM,FLY,1,26.13,NA
4.0,35.0,BIOFROST,Support,TSM,FOX,1,27.29,NA
4.0,35.0,CODY SUN,AD Carry,IMT,C9 ,1,22.0,NA
4.0,35.0,CODY SUN,AD Carry,IMT,P1 ,0,17.68,NA
4.0,35.0,CHASER,Jungler,DIG,NV ,1,19.17,NA
4.0,35.0,CHASER,Jungler,DIG,TL ,1,29.17,NA
4.0,35.0,POBELTER,Mid,IMT,C9 ,1,32.53,NA
4.0,35.0,POBELTER,Mid,IMT,P1 ,0,11.45,NA
4.0,35.0,NINJA,Mid,NV ,DIG,0,20.83,NA
4.0,35.0,NINJA,Mid,NV ,C9 ,0,21.5,NA
4.0,35.0,AKAADIAN,Jungler,FOX,CLG,0,25.08,NA
4.0,35.0,AKAADIAN,Jungler,FOX,TSM,0,5.83,NA
4.0,35.0,LOURLO,Top,TL ,P1 ,0,19.08,NA
4.0,35.0,LOURLO,Top,TL ,DIG,0,5.79,NA
4.0,35.0,SSUMDAY,Top,DIG,NV ,1,24.62,NA
4.0,35.0,SSUMDAY,Top,DIG,TL ,1,22.3,NA
4.0,35.0,ZIG,Top,P1 ,TL ,1,27.3,NA
4.0,35.0,ZIG,Top,P1 ,IMT,1,17.44,NA
4.0,35.0,BALLS,Top,FLY,TSM,0,23.52,NA
4.0,35.0,BALLS,Top,FLY,CLG,0,25.35,NA
4.0,35.0,OLLEH,Support,IMT,C9 ,1,21.67,NA
4.0,35.0,OLLEH,Support,IMT,P1 ,0,17.34,NA
4.0,35.0,FLAME,Top,IMT,C9 ,1,22.94,NA
4.0,35.0,FLAME,Top,IMT,P1 ,0,21.0,NA
4.0,35.0,KEITH,AD Carry,FOX,CLG,0,17.57,NA
4.0,35.0,KEITH,AD Carry,FOX,TSM,0,3.69,NA
4.0,35.0,LIRA,Jungler,NV ,DIG,0,23.79,NA
4.0,35.0,LIRA,Jungler,NV ,C9 ,0,36.39,NA
4.0,35.0,LEMONNATION,Support,FLY,TSM,0,18.2,NA
4.0,35.0,LEMONNATION,Support,FLY,CLG,0,28.31,NA
4.0,35.0,LOOPER,Top,FOX,CLG,0,15.93,NA
4.0,35.0,LOOPER,Top,FOX,TSM,0,4.65,NA
4.0,35.0,SERAPH,Top,NV ,DIG,0,17.16,NA
4.0,35.0,SERAPH,Top,NV ,C9 ,0,22.82,NA
4.0,35.0,APHROMOO,Support,CLG,FOX,1,15.65,NA
4.0,35.0,APHROMOO,Support,CLG,FLY,1,20.11,NA
4.0,35.0,HAKUHO,Support,NV ,DIG,0,24.89,NA
4.0,35.0,HAKUHO,Support,NV ,C9 ,0,22.73,NA
4.0,35.0,MATT,Support,TL ,P1 ,0,12.74,NA
4.0,35.0,XPECIAL,Support,DIG,NV ,1,31.9,NA
4.0,35.0,XPECIAL,Support,DIG,TL ,1,22.31,NA
4.0,35.0,EXILEH,Mid,UOL,H2K,1,21.94,EU
4.0,35.0,JANKOS,Jungler,H2K,UOL,0,18.1,EU
4.0,35.0,GATE,Support,FOX,CLG,0,20.77,NA
4.0,35.0,GATE,Support,FOX,TSM,0,-0.56,NA
4.0,35.0,XERXE,Jungler,UOL,H2K,1,19.81,EU
4.0,35.0,ZVEN,AD Carry,G2 ,MSF,1,22.08,EU
4.0,35.0,VIZICSACSI,Top,UOL,H2K,1,24.54,EU
4.0,35.0,ODOAMNE,Top,H2K,UOL,0,15.93,EU
4.0,35.0,FEBIVEN,Mid,H2K,UOL,0,18.71,EU
4.0,35.0,KOBBE,AD Carry,SPY,OG ,1,32.61,EU
4.0,35.0,POWEROFEVIL,Mid,MSF,G2 ,0,22.8,EU
4.0,35.0,INORI,Jungler,P1 ,TL ,1,0.0,NA
4.0,35.0,NUCLEAR,AD Carry,H2K,UOL,0,19.26,EU
4.0,35.0,HJARNAN,AD Carry,ROC,FNC,1,19.36,EU
4.0,35.0,HJARNAN,AD Carry,ROC,GIA,1,34.64,EU
4.0,35.0,SAMUX,AD Carry,UOL,H2K,1,34.97,EU
4.0,35.0,ADRIAN,Support,TL ,P1 ,0,8.76,NA
4.0,35.0,ADRIAN,Support,TL ,DIG,0,8.78,NA
4.0,35.0,REKKLES,AD Carry,FNC,ROC,0,23.12,EU
4.0,35.0,SENCUX,Mid,SPY,OG ,1,38.27,EU
4.0,35.0,KAKAO,Jungler,MSF,G2 ,0,24.69,EU
4.0,35.0,TRICK,Jungler,G2 ,MSF,1,19.43,EU
4.0,35.0,PERKZ,Mid,G2 ,MSF,1,21.39,EU
4.0,35.0,WUNDER,Top,SPY,OG ,1,30.09,EU
4.0,35.0,CAPS,Mid,FNC,ROC,0,20.37,EU
4.0,35.0,HANS SAMA,AD Carry,MSF,G2 ,0,24.18,EU
4.0,35.0,ALPHARI,Top,MSF,G2 ,0,23.5,EU
4.0,35.0,EXPECT,Top,G2 ,MSF,1,18.55,EU
4.0,35.0,BETSY,Mid,ROC,FNC,1,19.12,EU
4.0,35.0,BETSY,Mid,ROC,GIA,1,21.09,EU
4.0,35.0,MAXLORE,Jungler,ROC,FNC,1,15.32,EU
4.0,35.0,MAXLORE,Jungler,ROC,GIA,1,29.69,EU
4.0,35.0,MEMENTO,Jungler,GIA,ROC,0,21.87,EU
4.0,35.0,MIKYX,Support,SPY,OG ,1,22.65,EU
4.0,35.0,HEAQ,AD Carry,GIA,ROC,0,15.23,EU
4.0,35.0,NIGHT,Mid,GIA,ROC,0,28.76,EU
4.0,35.0,IGNAR,Support,MSF,G2 ,0,22.37,EU
4.0,35.0,HYLISSANG,Support,UOL,H2K,1,20.42,EU
4.0,35.0,TRASHY,Jungler,SPY,OG ,1,27.24,EU
4.0,35.0,MITHY,Support,G2 ,MSF,1,18.19,EU
4.0,35.0,SOAZ,Top,FNC,ROC,0,21.87,EU
4.0,35.0,DJOKO,Jungler,VIT,OG ,1,20.71,EU
4.0,35.0,CHEI,Support,H2K,UOL,0,16.66,EU
4.0,35.0,STEEELBACK,AD Carry,VIT,OG ,1,21.77,EU
4.0,35.0,PHAXI,Top,ROC,FNC,1,14.69,EU
4.0,35.0,PHAXI,Top,ROC,GIA,1,25.75,EU
4.0,35.0,CABOCHARD,Top,VIT,OG ,1,17.02,EU
4.0,35.0,METEOS,Jungler,P1 ,TL ,1,25.41,NA
4.0,35.0,METEOS,Jungler,P1 ,IMT,1,26.77,NA
4.0,35.0,WADID,Support,ROC,FNC,1,14.27,EU
4.0,35.0,WADID,Support,ROC,GIA,1,13.39,EU
4.0,35.0,NUKEDUCK,"Mid, Support",VIT,OG ,1,23.48,EU
4.0,35.0,TABZZ,AD Carry,OG ,VIT,0,8.82,EU
4.0,35.0,TABZZ,AD Carry,OG ,SPY,0,13.53,EU
4.0,35.0,FLAXXISH,Top,GIA,ROC,0,9.26,EU
4.0,35.0,NAEHYUN,Mid,OG ,VIT,0,7.56,EU
4.0,35.0,NAEHYUN,Mid,OG ,SPY,0,16.12,EU
4.0,35.0,HUSTLIN,Support,GIA,ROC,0,15.28,EU
4.0,35.0,JESIZ,Support,FNC,ROC,0,21.89,EU
4.0,35.0,SATORIUS,Top,OG ,VIT,0,13.72,EU
4.0,35.0,SATORIUS,Top,OG ,SPY,0,7.77,EU
4.0,35.0,BROXAH,Jungler,FNC,ROC,0,21.6,EU
4.0,35.0,DOUBLELIFT,AD Carry,TL ,P1 ,0,18.24,NA
4.0,35.0,DOUBLELIFT,AD Carry,TL ,DIG,0,7.26,NA
4.0,35.0,RAY,Top,C9 ,IMT,0,0.0,NA
4.0,35.0,STUNT,Support,P1 ,TL ,1,25.62,NA
4.0,35.0,STUNT,Support,DIG,NV ,1,0.0,NA
4.0,35.0,STUNT,Support,P1 ,IMT,1,22.14,NA
4.0,35.0,HACHANI,Support,VIT,OG ,1,12.64,EU
4.0,35.0,XPEKE,"Mid, Support",OG ,VIT,0,12.9,EU
4.0,35.0,XPEKE,"Mid, Support",OG ,SPY,0,8.77,EU
4.0,35.0,AOD,Support,VIT,OG ,1,0.0,EU
4.0,35.0,CINKROF,Jungler,OG ,VIT,0,8.26,EU
4.0,35.0,CINKROF,Jungler,OG ,SPY,0,6.11,EU
4.0,36.0,JENSEN,Mid,C9 ,P1 ,1,32.31,NA
4.0,36.0,JENSEN,Mid,C9 ,DIG,1,42.45,NA
4.0,36.0,BJERGSEN,Mid,TSM,TL ,0,20.42,NA
4.0,36.0,BJERGSEN,Mid,TSM,P1 ,1,31.41,NA
4.0,36.0,SNEAKY,AD Carry,C9 ,P1 ,1,29.88,NA
4.0,36.0,SNEAKY,AD Carry,C9 ,DIG,1,28.0,NA
4.0,36.0,HAUNTZER,Top,TSM,TL ,0,23.68,NA
4.0,36.0,HAUNTZER,Top,TSM,P1 ,1,30.41,NA
4.0,36.0,ARROW,AD Carry,P1 ,C9 ,0,7.6,NA
4.0,36.0,ARROW,AD Carry,P1 ,TSM,0,10.91,NA
4.0,36.0,CONTRACTZ,Jungler,C9 ,P1 ,1,27.05,NA
4.0,36.0,CONTRACTZ,Jungler,C9 ,DIG,1,21.94,NA
4.0,36.0,HUHI,Mid,CLG,NV ,1,33.12,NA
4.0,36.0,HUHI,Mid,CLG,IMT,0,14.7,NA
4.0,36.0,FROGGEN,Mid,FOX,FLY,0,27.75,NA
4.0,36.0,FROGGEN,Mid,FOX,NV ,1,23.79,NA
4.0,36.0,STIXXAY,AD Carry,CLG,NV ,1,23.25,NA
4.0,36.0,STIXXAY,AD Carry,CLG,IMT,0,0.0,NA
4.0,36.0,HAI,Mid,FLY,FOX,1,15.64,NA
4.0,36.0,HAI,Mid,FLY,TL ,1,30.65,NA
4.0,36.0,PIGLET,Mid,TL ,TSM,1,21.31,NA
4.0,36.0,PIGLET,Mid,TL ,FLY,0,21.36,NA
4.0,36.0,IMPACT,Top,C9 ,P1 ,1,22.94,NA
4.0,36.0,IMPACT,Top,C9 ,DIG,1,22.91,NA
4.0,36.0,RYU,Mid,P1 ,C9 ,0,5.95,NA
4.0,36.0,RYU,Mid,P1 ,TSM,0,8.68,NA
4.0,36.0,DARDOCH,Jungler,IMT,DIG,0,15.06,NA
4.0,36.0,DARDOCH,Jungler,IMT,CLG,1,37.9,NA
4.0,36.0,WILDTURTLE,AD Carry,TSM,TL ,0,10.85,NA
4.0,36.0,WILDTURTLE,AD Carry,TSM,P1 ,1,21.59,NA
4.0,36.0,SMOOTHIE,Support,C9 ,P1 ,1,31.19,NA
4.0,36.0,SMOOTHIE,Support,C9 ,DIG,1,25.28,NA
4.0,36.0,ALTEC,AD Carry,FLY,FOX,1,22.38,NA
4.0,36.0,ALTEC,AD Carry,FLY,TL ,1,24.32,NA
4.0,36.0,REIGNOVER,Jungler,TL ,TSM,1,27.65,NA
4.0,36.0,REIGNOVER,Jungler,TL ,FLY,0,18.7,NA
4.0,36.0,SVENSKEREN,Jungler,TSM,TL ,0,13.61,NA
4.0,36.0,SVENSKEREN,Jungler,TSM,P1 ,1,35.67,NA
4.0,36.0,LOD,AD Carry,DIG,IMT,1,49.21,NA
4.0,36.0,LOD,AD Carry,DIG,C9 ,0,24.31,NA
4.0,36.0,MOON,Jungler,FLY,FOX,1,17.3,NA
4.0,36.0,MOON,Jungler,FLY,TL ,1,18.68,NA
4.0,36.0,DARSHAN,Top,CLG,NV ,1,29.7,NA
4.0,36.0,DARSHAN,Top,CLG,IMT,0,8.33,NA
4.0,36.0,KEANE,Mid,DIG,IMT,1,40.17,NA
4.0,36.0,KEANE,Mid,DIG,C9 ,0,21.35,NA
4.0,36.0,APOLLO,AD Carry,NV ,CLG,0,48.52,NA
4.0,36.0,APOLLO,AD Carry,NV ,FOX,0,18.47,NA
4.0,36.0,XMITHIE,Jungler,CLG,NV ,1,24.97,NA
4.0,36.0,XMITHIE,Jungler,CLG,IMT,0,9.89,NA
4.0,36.0,BIOFROST,Support,TSM,TL ,0,9.27,NA
4.0,36.0,BIOFROST,Support,TSM,P1 ,1,27.24,NA
4.0,36.0,CODY SUN,AD Carry,IMT,DIG,0,21.95,NA
4.0,36.0,CODY SUN,AD Carry,IMT,CLG,1,20.51,NA
4.0,36.0,CHASER,Jungler,DIG,IMT,1,38.83,NA
4.0,36.0,CHASER,Jungler,DIG,C9 ,0,32.21,NA
4.0,36.0,POBELTER,Mid,IMT,DIG,0,31.49,NA
4.0,36.0,POBELTER,Mid,IMT,CLG,1,17.89,NA
4.0,36.0,NINJA,Mid,NV ,CLG,0,45.22,NA
4.0,36.0,NINJA,Mid,NV ,FOX,0,17.97,NA
4.0,36.0,AKAADIAN,Jungler,FOX,FLY,0,12.08,NA
4.0,36.0,AKAADIAN,Jungler,FOX,NV ,1,18.91,NA
4.0,36.0,LOURLO,Top,TL ,TSM,1,19.0,NA
4.0,36.0,LOURLO,Top,TL ,FLY,0,14.87,NA
4.0,36.0,SSUMDAY,Top,DIG,IMT,1,30.85,NA
4.0,36.0,SSUMDAY,Top,DIG,C9 ,0,32.08,NA
4.0,36.0,ZIG,Top,P1 ,C9 ,0,3.85,NA
4.0,36.0,ZIG,Top,P1 ,TSM,0,10.42,NA
4.0,36.0,BALLS,Top,FLY,FOX,1,19.9,NA
4.0,36.0,BALLS,Top,FLY,TL ,1,21.59,NA
4.0,36.0,OLLEH,Support,IMT,DIG,0,27.65,NA
4.0,36.0,OLLEH,Support,IMT,CLG,1,26.75,NA
4.0,36.0,FLAME,Top,IMT,DIG,0,24.44,NA
4.0,36.0,FLAME,Top,IMT,CLG,1,16.36,NA
4.0,36.0,KEITH,AD Carry,FOX,FLY,0,12.47,NA
4.0,36.0,KEITH,AD Carry,FOX,NV ,1,22.68,NA
4.0,36.0,LIRA,Jungler,NV ,CLG,0,30.59,NA
4.0,36.0,LIRA,Jungler,NV ,FOX,0,18.47,NA
4.0,36.0,LEMONNATION,Support,FLY,FOX,1,22.64,NA
4.0,36.0,LEMONNATION,Support,FLY,TL ,1,19.72,NA
4.0,36.0,LOOPER,Top,FOX,FLY,0,9.87,NA
4.0,36.0,LOOPER,Top,FOX,NV ,1,22.75,NA
4.0,36.0,SERAPH,Top,NV ,CLG,0,34.04,NA
4.0,36.0,SERAPH,Top,NV ,FOX,0,12.8,NA
4.0,36.0,APHROMOO,Support,CLG,NV ,1,24.62,NA
4.0,36.0,APHROMOO,Support,CLG,IMT,0,6.95,NA
4.0,36.0,HAKUHO,Support,NV ,CLG,0,39.63,NA
4.0,36.0,HAKUHO,Support,NV ,FOX,0,12.33,NA
4.0,36.0,MATT,Support,TL ,TSM,1,24.09,NA
4.0,36.0,MATT,Support,TL ,FLY,0,14.79,NA
4.0,36.0,XPECIAL,Support,DIG,IMT,1,26.78,NA
4.0,36.0,XPECIAL,Support,DIG,C9 ,0,20.31,NA
4.0,36.0,EXILEH,Mid,UOL,OG ,1,21.63,EU
4.0,36.0,JANKOS,Jungler,H2K,VIT,1,34.71,EU
4.0,36.0,GATE,Support,FOX,FLY,0,8.77,NA
4.0,36.0,GATE,Support,FOX,NV ,1,22.82,NA
4.0,36.0,XERXE,Jungler,UOL,OG ,1,26.12,EU
4.0,36.0,ZVEN,AD Carry,G2 ,GIA,1,20.84,EU
4.0,36.0,VIZICSACSI,Top,UOL,OG ,1,22.16,EU
4.0,36.0,ODOAMNE,Top,H2K,VIT,1,30.31,EU
4.0,36.0,FEBIVEN,Mid,H2K,VIT,1,29.87,EU
4.0,36.0,KOBBE,AD Carry,SPY,VIT,1,15.71,EU
4.0,36.0,POWEROFEVIL,Mid,MSF,ROC,0,14.99,EU
4.0,36.0,INORI,Jungler,P1 ,TSM,0,19.07,NA
4.0,36.0,NUCLEAR,AD Carry,H2K,VIT,1,29.29,EU
4.0,36.0,HJARNAN,AD Carry,ROC,MSF,1,20.51,EU
4.0,36.0,SAMUX,AD Carry,UOL,OG ,1,23.52,EU
4.0,36.0,ADRIAN,Support,TL ,FLY,0,0.0,NA
4.0,36.0,REKKLES,AD Carry,FNC,GIA,1,30.89,EU
4.0,36.0,SENCUX,Mid,SPY,VIT,1,18.09,EU
4.0,36.0,KAKAO,Jungler,MSF,ROC,0,10.78,EU
4.0,36.0,TRICK,Jungler,G2 ,GIA,1,20.99,EU
4.0,36.0,PERKZ,Mid,G2 ,GIA,1,23.94,EU
4.0,36.0,WUNDER,Top,SPY,VIT,1,13.28,EU
4.0,36.0,CAPS,Mid,FNC,GIA,1,14.38,EU
4.0,36.0,HANS SAMA,AD Carry,MSF,ROC,0,11.72,EU
4.0,36.0,ALPHARI,Top,MSF,ROC,0,12.77,EU
4.0,36.0,EXPECT,Top,G2 ,GIA,1,23.28,EU
4.0,36.0,BETSY,Mid,ROC,MSF,1,20.67,EU
4.0,36.0,MAXLORE,Jungler,ROC,MSF,1,20.14,EU
4.0,36.0,MEMENTO,Jungler,GIA,G2 ,0,8.09,EU
4.0,36.0,MEMENTO,Jungler,GIA,FNC,0,20.89,EU
4.0,36.0,MIKYX,Support,SPY,VIT,1,16.74,EU
4.0,36.0,HEAQ,AD Carry,GIA,G2 ,0,12.95,EU
4.0,36.0,HEAQ,AD Carry,GIA,FNC,0,17.44,EU
4.0,36.0,NIGHT,Mid,GIA,G2 ,0,15.41,EU
4.0,36.0,NIGHT,Mid,GIA,FNC,0,14.81,EU
4.0,36.0,IGNAR,Support,MSF,ROC,0,11.7,EU
4.0,36.0,HYLISSANG,Support,UOL,OG ,1,27.07,EU
4.0,36.0,TRASHY,Jungler,SPY,VIT,1,15.08,EU
4.0,36.0,MITHY,Support,G2 ,GIA,1,19.99,EU
4.0,36.0,SOAZ,Top,FNC,GIA,1,22.33,EU
4.0,36.0,DJOKO,Jungler,VIT,SPY,0,9.56,EU
4.0,36.0,DJOKO,Jungler,VIT,H2K,0,21.31,EU
4.0,36.0,CHEI,Support,H2K,VIT,1,23.26,EU
4.0,36.0,STEEELBACK,AD Carry,VIT,SPY,0,8.43,EU
4.0,36.0,STEEELBACK,AD Carry,VIT,H2K,0,19.94,EU
4.0,36.0,PHAXI,Top,ROC,MSF,1,21.11,EU
4.0,36.0,CABOCHARD,Top,VIT,SPY,0,7.33,EU
4.0,36.0,CABOCHARD,Top,VIT,H2K,0,15.4,EU
4.0,36.0,METEOS,Jungler,P1 ,C9 ,0,8.71,NA
4.0,36.0,METEOS,Jungler,P1 ,TSM,0,0.0,NA
4.0,36.0,WADID,Support,ROC,MSF,1,22.86,EU
4.0,36.0,NUKEDUCK,"Mid, Support",VIT,SPY,0,8.91,EU
4.0,36.0,NUKEDUCK,"Mid, Support",VIT,H2K,0,20.39,EU
4.0,36.0,TABZZ,AD Carry,OG ,UOL,0,9.43,EU
4.0,36.0,FLAXXISH,Top,GIA,G2 ,0,11.75,EU
4.0,36.0,FLAXXISH,Top,GIA,FNC,0,14.33,EU
4.0,36.0,NAEHYUN,Mid,OG ,UOL,0,4.04,EU
4.0,36.0,HUSTLIN,Support,GIA,G2 ,0,11.53,EU
4.0,36.0,HUSTLIN,Support,GIA,FNC,0,12.93,EU
4.0,36.0,JESIZ,Support,FNC,GIA,1,17.07,EU
4.0,36.0,SATORIUS,Top,OG ,UOL,0,7.22,EU
4.0,36.0,BROXAH,Jungler,FNC,GIA,1,19.83,EU
4.0,36.0,DOUBLELIFT,AD Carry,TL ,TSM,1,34.88,NA
4.0,36.0,DOUBLELIFT,AD Carry,TL ,FLY,0,16.94,NA
4.0,36.0,RAY,Top,C9 ,P1 ,1,24.97,NA
4.0,36.0,RAY,Top,C9 ,DIG,1,22.37,NA
4.0,36.0,STUNT,Support,P1 ,C9 ,0,4.46,NA
4.0,36.0,STUNT,Support,DIG,IMT,1,0.0,NA
4.0,36.0,STUNT,Support,P1 ,TSM,0,0.0,NA
4.0,36.0,HACHANI,Support,VIT,SPY,0,5.23,EU
4.0,36.0,HACHANI,Support,VIT,H2K,0,18.26,EU
4.0,36.0,XPEKE,"Mid, Support",OG ,UOL,0,5.89,EU
4.0,36.0,AOD,Support,VIT,SPY,0,0.0,EU
4.0,36.0,AOD,Support,VIT,H2K,0,0.0,EU
4.0,36.0,CINKROF,Jungler,OG ,UOL,0,13.23,EU
4.0,36.0,JÒÉY,"Mid, Support",CLG,IMT,0,3.75,NA
5.0,37.0,JENSEN,Mid,C9 ,CLG,0,32.54,NA
5.0,37.0,JENSEN,Mid,C9 ,TSM,0,13.88,NA
5.0,37.0,CAPS,Mid,FNC,MSF,1,30.01,EU
5.0,37.0,CAPS,Mid,FNC,NIP,1,34.7,EU
5.0,37.0,HUHI,Mid,CLG,C9 ,1,35.13,NA
5.0,37.0,HUHI,Mid,CLG,TL ,1,22.3,NA
5.0,37.0,REKKLES,AD Carry,FNC,MSF,1,26.46,EU
5.0,37.0,REKKLES,AD Carry,FNC,NIP,1,32.58,EU
5.0,37.0,STIXXAY,AD Carry,CLG,C9 ,1,35.8,NA
5.0,37.0,STIXXAY,AD Carry,CLG,TL ,1,23.63,NA
5.0,37.0,CODY SUN,AD Carry,IMT,P1 ,1,30.28,NA
5.0,37.0,CODY SUN,AD Carry,IMT,TSM,1,21.42,NA
5.0,37.0,BJERGSEN,Mid,TSM,C9 ,1,29.98,NA
5.0,37.0,BJERGSEN,Mid,TSM,IMT,0,11.84,NA
5.0,37.0,NUCLEAR,AD Carry,H2K,SPY,1,25.51,EU
5.0,37.0,NUCLEAR,AD Carry,H2K,MM ,1,26.81,EU
5.0,37.0,SNEAKY,AD Carry,C9 ,CLG,0,32.24,NA
5.0,37.0,SNEAKY,AD Carry,C9 ,TSM,0,14.99,NA
5.0,37.0,POBELTER,Mid,IMT,P1 ,1,26.05,NA
5.0,37.0,POBELTER,Mid,IMT,TSM,1,25.46,NA
5.0,37.0,SOAZ,Top,FNC,MSF,1,26.22,EU
5.0,37.0,SOAZ,Top,FNC,NIP,1,29.07,EU
5.0,37.0,POWEROFEVIL,Mid,MSF,FNC,0,11.73,EU
5.0,37.0,FEBIVEN,Mid,H2K,SPY,1,29.67,EU
5.0,37.0,FEBIVEN,Mid,H2K,MM ,1,22.86,EU
5.0,37.0,ZVEN,AD Carry,G2 ,ROC,1,29.17,EU
5.0,37.0,BROXAH,Jungler,FNC,MSF,1,23.1,EU
5.0,37.0,BROXAH,Jungler,FNC,NIP,1,30.85,EU
5.0,37.0,SAMUX,AD Carry,UOL,VIT,1,25.45,EU
5.0,37.0,CHEI,Support,H2K,SPY,1,27.72,EU
5.0,37.0,CHEI,Support,H2K,MM ,1,22.3,EU
5.0,37.0,XERXE,Jungler,UOL,VIT,1,24.38,EU
5.0,37.0,DOUBLELIFT,AD Carry,TSM,C9 ,1,26.89,NA
5.0,37.0,DOUBLELIFT,AD Carry,TSM,IMT,0,10.45,NA
5.0,37.0,HANS SAMA,AD Carry,MSF,FNC,0,8.14,EU
5.0,37.0,SMOOTHIE,Support,C9 ,CLG,0,27.23,NA
5.0,37.0,SMOOTHIE,Support,C9 ,TSM,0,12.2,NA
5.0,37.0,DARSHAN,Top,CLG,C9 ,1,21.4,NA
5.0,37.0,DARSHAN,Top,CLG,TL ,1,25.68,NA
5.0,37.0,CONTRACTZ,Jungler,C9 ,CLG,0,22.96,NA
5.0,37.0,CONTRACTZ,Jungler,C9 ,TSM,0,13.48,NA
5.0,37.0,ARROW,AD Carry,P1 ,IMT,0,24.63,NA
5.0,37.0,ARROW,AD Carry,P1 ,NV ,0,39.01,NA
5.0,37.0,ODOAMNE,Top,H2K,SPY,1,19.71,EU
5.0,37.0,ODOAMNE,Top,H2K,MM ,1,22.59,EU
5.0,37.0,FLAME,Top,IMT,P1 ,1,22.37,NA
5.0,37.0,FLAME,Top,IMT,TSM,1,32.7,NA
5.0,37.0,JANKOS,Jungler,H2K,SPY,1,30.57,EU
5.0,37.0,JANKOS,Jungler,H2K,MM ,1,17.62,EU
5.0,37.0,PERKZ,Mid,G2 ,ROC,1,0.0,EU
5.0,37.0,JESIZ,Support,FNC,MSF,1,28.14,EU
5.0,37.0,JESIZ,Support,FNC,NIP,1,28.03,EU
5.0,37.0,VIZICSACSI,Top,UOL,VIT,1,18.23,EU
5.0,37.0,PIGLET,AD Carry,TL ,CLG,0,17.84,NA
5.0,37.0,PIGLET,AD Carry,TL ,FOX,0,7.27,NA
5.0,37.0,SENCUX,Mid,SPY,H2K,0,12.06,EU
5.0,37.0,KOBBE,AD Carry,SPY,H2K,0,9.31,EU
5.0,37.0,KEANE,Mid,DIG,NV ,1,23.38,NA
5.0,37.0,KEANE,Mid,DIG,FLY,1,16.52,NA
5.0,37.0,HAUNTZER,Top,TSM,C9 ,1,15.81,NA
5.0,37.0,HAUNTZER,Top,TSM,IMT,0,9.92,NA
5.0,37.0,APOLLO,AD Carry,NV ,DIG,0,18.61,NA
5.0,37.0,APOLLO,AD Carry,NV ,P1 ,1,32.71,NA
5.0,37.0,XMITHIE,Jungler,IMT,P1 ,1,26.2,NA
5.0,37.0,XMITHIE,Jungler,IMT,TSM,1,22.46,NA
5.0,37.0,SSUMDAY,Top,DIG,NV ,1,23.65,NA
5.0,37.0,SSUMDAY,Top,DIG,FLY,1,29.79,NA
5.0,37.0,EXILEH,Mid,UOL,VIT,1,26.83,EU
5.0,37.0,RYU,Mid,P1 ,IMT,0,12.07,NA
5.0,37.0,RYU,Mid,P1 ,NV ,0,36.04,NA
5.0,37.0,DARDOCH,Jungler,CLG,C9 ,1,26.47,NA
5.0,37.0,DARDOCH,Jungler,CLG,TL ,1,24.29,NA
5.0,37.0,HJARNAN,AD Carry,ROC,G2 ,0,23.3,EU
5.0,37.0,APHROMOO,Support,CLG,C9 ,1,26.17,NA
5.0,37.0,APHROMOO,Support,CLG,TL ,1,15.17,NA
5.0,37.0,SVENSKEREN,Jungler,TSM,C9 ,1,19.55,NA
5.0,37.0,SVENSKEREN,Jungler,TSM,IMT,0,7.79,NA
5.0,37.0,BIOFROST,Support,TSM,C9 ,1,20.91,NA
5.0,37.0,BIOFROST,Support,TSM,IMT,0,8.24,NA
5.0,37.0,MITHY,Support,G2 ,ROC,1,19.34,EU
5.0,37.0,HYLISSANG,Support,UOL,VIT,1,25.29,EU
5.0,37.0,LIRA,Jungler,NV ,DIG,0,13.55,NA
5.0,37.0,LIRA,Jungler,NV ,P1 ,1,22.88,NA
5.0,37.0,SERAPH,Top,NV ,DIG,0,17.29,NA
5.0,37.0,SERAPH,Top,NV ,P1 ,1,23.34,NA
5.0,37.0,WUNDER,Top,SPY,H2K,0,11.14,EU
5.0,37.0,HAI,Mid,FLY,FOX,0,12.48,NA
5.0,37.0,HAI,Mid,FLY,DIG,0,13.86,NA
5.0,37.0,OLLEH,Support,IMT,P1 ,1,18.38,NA
5.0,37.0,OLLEH,Support,IMT,TSM,1,22.86,NA
5.0,37.0,HAKUHO,Support,NV ,DIG,0,13.5,NA
5.0,37.0,HAKUHO,Support,NV ,P1 ,1,27.4,NA
