Week 8,TL vs. OPT,Win (1-0),15.77,15.77,1,1,0,7,327,0,0 / 0 / 0
Week 8,TL vs. C9,Loss (0-1),4.46,4.46,1,0,1,1,346,0,0 / 0 / 0
Week 9,TL vs. FOX,Win (1-0),23.61,23.61,1,7,1,4,411,0,0 / 0 / 0
Week 9,TL vs. TSM,Loss (0-1),14.56,14.56,1,4,3,3,356,0,0 / 0 / 0
Maxlore,a purple crayon,Jungler,Misfits Gaming,295.44,16.41,18,54,40,111,"3,294",3,1 / 0 / 0
Week 1,MSF vs. FNC,Win (1-0),12.37,12.37,1,1,3,7,137,0,0 / 0 / 0
Week 1,MSF vs. UOL,Win (1-0),47.32,47.32,1,7,1,19,132,1,1 / 0 / 0
Week 2,MSF vs. SPY,Win (1-0),21.46,21.46,1,1,2,11,196,1,0 / 0 / 0
Week 2,MSF vs. GIA,Win (1-0),30.82,30.82,1,5,3,12,232,1,0 / 0 / 0
Week 3,MSF vs. S04,Win (1-0),17.31,17.31,1,3,2,7,181,0,0 / 0 / 0
Week 3,MSF vs. H2K,Win (1-0),22.35,22.35,1,6,0,6,135,0,0 / 0 / 0
Week 4,MSF vs. G2,Win (1-0),13.98,13.98,1,4,1,3,198,0,0 / 0 / 0
Week 4,MSF vs. VIT,Win (1-0),28.62,28.62,1,7,2,9,212,0,0 / 0 / 0
Week 5,MSF vs. ROC,Win (1-0),21.59,21.59,1,3,0,9,209,0,0 / 0 / 0
Week 5,MSF vs. FNC,Loss (0-1),3.75,3.75,1,0,2,2,175,0,0 / 0 / 0
Week 6,MSF vs. UOL,Win (1-0),11.16,11.16,1,3,2,3,166,0,0 / 0 / 0
Week 6,MSF vs. SPY,Loss (0-1),6.09,6.09,1,2,1,0,259,0,0 / 0 / 0
Week 7,MSF vs. GIA,Loss (0-1),2.54,2.54,1,1,3,0,204,0,0 / 0 / 0
Week 7,MSF vs. S04,Loss (0-1),11.76,11.76,1,4,2,2,176,0,0 / 0 / 0
Week 8,MSF vs. H2K,Win (1-0),12.26,12.26,1,0,3,8,176,0,0 / 0 / 0
Week 8,MSF vs. G2,Loss (0-1),4.36,4.36,1,1,4,2,136,0,0 / 0 / 0
Week 9,MSF vs. VIT,Loss (0-1),9.45,9.45,1,1,3,5,145,0,0 / 0 / 0
Week 9,MSF vs. ROC,Loss (0-1),18.25,18.25,1,5,6,6,225,0,0 / 0 / 0
